[INFO] [1772120681.643253586] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.653253922] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.663252633] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.673240259] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.683290364] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.693255078] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.703234646] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.713254402] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.723277135] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.733276356] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.743281959] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.753263876] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.760238978] [rclcpp]: signal_handler(SIGINT/SIGTERM)
